block_group,wui_flag,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,median_hh_income_3_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,J40,reduced_match_qualify
080690010033,1,0.29,0.56,0.53,0.47,0.3,0.069,FALSE,0,Not Qualifying
080690010034,1,0,0.34,0.82,0.18,0,0.01,FALSE,0,Not Qualifying
080690010035,1,0.92,0.65,0.09,0.91,0.69,0.227,TRUE,0,Qualifying
080690010041,0,0,0.96,0.82,0.18,0.31,0.004,FALSE,0,Not Qualifying
080690010042,0,0.37,0,0.61,0.39,0.02,0.002,FALSE,0,Not Qualifying
080690010043,0,0.5,0,0.77,0.23,0.26,0.025,FALSE,0,Not Qualifying
080690010044,0,0.51,0.61,0.84,0.16,0.36,0.004,FALSE,0,Not Qualifying
080690010071,0,0.55,0.35,0.52,0.48,0.23,0.01,FALSE,0,Not Qualifying
080690010072,0,0.54,0,0.88,0.12,0.23,0,FALSE,0,Not Qualifying
080690010073,1,0.77,0.49,0.16,0.84,0.76,0.644,TRUE,0,Qualifying
080690010074,1,0.59,0.62,0.2,0.8,0.79,0.308,TRUE,0,Qualifying
080690010081,0,0.14,0.84,0.71,0.29,0.05,0,FALSE,0,Not Qualifying
080690010082,0,0.67,0.48,0.26,0.74,0.57,0.292,FALSE,0,Not Qualifying
080690010091,1,0.89,0.76,0.14,0.86,0.9,0.737,FALSE,0,Qualifying
080690010092,1,0.33,0.35,0.73,0.27,0.06,0,FALSE,0,Not Qualifying
080690010093,1,0,0,0.95,0.05,0.1,0.003,FALSE,0,Not Qualifying
080690010094,1,0.19,0.47,0.92,0.08,0.16,0.006,FALSE,0,Not Qualifying
080690010095,1,0.69,0,0.45,0.55,0.37,0.397,FALSE,0,Not Qualifying
080690010101,1,0.74,0.55,0.73,0.27,0.35,0.081,FALSE,0,Not Qualifying
080690010102,1,0.3,0.32,0.8,0.2,0.02,0,FALSE,0,Not Qualifying
080690011041,1,0.91,0,0.14,0.86,0.53,0.266,TRUE,0,Qualifying
080690011042,1,0.82,0,0.28,0.72,0.28,0.188,TRUE,0,Qualifying
080690011043,1,0.91,0,0.29,0.71,0.74,0.443,FALSE,0,Not Qualifying
080690011044,1,0.79,0,0.3,0.7,0.39,0.13,FALSE,0,Not Qualifying
080690011045,1,0.65,0.26,0.61,0.39,0.31,0.01,TRUE,0,Qualifying
080690011061,0,0.23,0,0.31,0.69,0.4,0.243,TRUE,0,Qualifying
080690011062,0,0.31,0.66,0.83,0.17,0.24,0.087,FALSE,0,Not Qualifying
080690011063,0,0.82,0,0.41,0.59,0.39,0.144,TRUE,0,Qualifying
080690011064,0,0.72,0.99,0.28,0.72,0.47,0.127,FALSE,0,Not Qualifying
080690011071,1,0.85,0.54,0.31,0.69,0.36,0.01,FALSE,0,Not Qualifying
080690011072,0,0.39,0.42,0.16,0.84,0.25,0.07,TRUE,0,Qualifying
080690011073,1,0.95,0.51,0.05,0.95,0.73,0.269,TRUE,0,Qualifying
080690011074,1,0.16,0.48,0.52,0.48,0.31,0.185,FALSE,0,Not Qualifying
080690011075,1,0.37,0.78,0.85,0.15,0.25,0.209,FALSE,0,Not Qualifying
080690011091,1,0,0.66,0.49,0.51,0.17,0.001,FALSE,0,Not Qualifying
080690011092,0,0.5,0.68,0.5,0.5,0.08,0.006,FALSE,0,Not Qualifying
080690011093,1,0.57,0.25,0.45,0.55,0.41,0,FALSE,0,Not Qualifying
080690011094,1,0.83,0.92,0.5,0.5,0.79,0.713,TRUE,0,Qualifying
080690011101,1,0.55,0.58,0.63,0.37,0.24,0,FALSE,0,Not Qualifying
080690011102,1,0.95,0.72,0.16,0.84,0.83,0.305,TRUE,0,Qualifying
080690011103,1,0.97,0.88,0.02,0.98,0.78,0.659,TRUE,0,Qualifying
080690011111,0,0.93,0.73,0.38,0.62,0.64,0.261,TRUE,0,Qualifying
080690011112,1,0.99,0.77,0.04,0.96,0.77,0.623,TRUE,0,Qualifying
080690011121,1,0.13,0,0.74,0.26,0,0.001,FALSE,0,Not Qualifying
080690011122,1,0.47,0.48,0.88,0.12,0.19,0,FALSE,0,Not Qualifying
080690011123,1,0.92,0.95,0.39,0.61,0.99,0.95,TRUE,0,Qualifying
080690011124,1,0.8,0.43,0.2,0.8,0.86,0.498,TRUE,0,Qualifying
080690011131,1,0.57,0.22,0.79,0.21,0.12,0,FALSE,0,Not Qualifying
080690011132,1,0.25,0.79,0.76,0.24,0.01,0,FALSE,0,Not Qualifying
080690011141,1,0.13,0.41,0.94,0.06,0.15,0,FALSE,0,Not Qualifying
080690013011,1,0.5,0,0.3,0.7,0.72,0.645,FALSE,0,Not Qualifying
080690013012,1,0.52,0.75,0.23,0.77,0.78,0.207,TRUE,0,Qualifying
080690013013,1,0.57,0,0.58,0.42,0.43,0.07,FALSE,0,Not Qualifying
080690013014,1,0.47,0.59,0.61,0.39,0.31,0.003,FALSE,0,Not Qualifying
080690013041,1,0.7,0.28,0.16,0.84,0.88,0.768,TRUE,1,Qualifying
080690013042,1,0.83,0.97,0.03,0.97,0.96,0.97,TRUE,1,Qualifying
080690013051,1,0.96,0.26,0.27,0.73,0.3,0.002,TRUE,0,Qualifying
080690013052,1,0.93,0.47,0.08,0.92,0.85,0.779,TRUE,0,Qualifying
080690013061,1,0.76,0.95,0.38,0.62,0.76,0.557,TRUE,0,Qualifying
080690013062,1,0.98,0.69,0.06,0.94,0.88,0.345,TRUE,0,Qualifying
080690013063,1,0.75,0,0.65,0.35,0.12,0.043,TRUE,0,Qualifying
080690013071,1,0.37,0.79,0.51,0.49,0.41,0.012,FALSE,0,Not Qualifying
080690013072,1,0.44,0.55,0.75,0.25,0.24,0,FALSE,0,Not Qualifying
080690013081,1,0.12,0.62,0.86,0.14,0.3,0.017,FALSE,0,Not Qualifying
080690013082,1,0.49,0.25,0.8,0.2,0.3,0.002,FALSE,0,Not Qualifying
080690013083,1,0.86,0.3,0.46,0.54,0.42,0.044,FALSE,0,Not Qualifying
080690013084,1,0.11,0.88,0.86,0.14,0.17,0.011,FALSE,0,Not Qualifying
080690016011,1,0.09,0.72,0.57,0.43,0.81,0.475,FALSE,0,Qualifying
080690016012,1,0.5,0.48,0.46,0.54,0.58,0,FALSE,0,Not Qualifying
080690016021,1,0.37,0.93,0.24,0.76,0.47,0.073,FALSE,0,Not Qualifying
080690016022,1,0.2,0,0.64,0.36,0.32,0.05,FALSE,0,Not Qualifying
080690016023,1,0.44,0.31,0.73,0.27,0.15,0,FALSE,0,Not Qualifying
080690016024,1,0.92,0,0.66,0.34,0.48,0.112,FALSE,0,Not Qualifying
080690016031,1,0.69,0,0.35,0.65,0.24,0.002,FALSE,0,Not Qualifying
080690016032,1,0,0.26,0.74,0.26,0.04,0.005,FALSE,0,Not Qualifying
080690016033,1,0.32,0,0.69,0.3,0.57,0.331,TRUE,0,Qualifying
080690016034,1,0.61,0.74,0.35,0.65,0.31,0.084,TRUE,0,Qualifying
080690016051,1,0,0,0.48,0.52,0.4,0.421,FALSE,0,Not Qualifying
080690016052,1,0.64,0.74,0.38,0.62,0.47,0.023,FALSE,0,Not Qualifying
080690016053,1,0.31,0.31,0.9,0.1,0.26,0,FALSE,0,Not Qualifying
080690016054,1,0.17,0.22,0.46,0.54,0.69,0.004,FALSE,0,Not Qualifying
080690016061,1,0.93,0.27,0.39,0.61,0.49,0.177,FALSE,0,Not Qualifying
080690016062,1,0.42,0.44,0.64,0.36,0.14,0,FALSE,0,Not Qualifying
080690016071,1,0.58,0.48,0.56,0.44,0.27,0,FALSE,0,Not Qualifying
080690016072,1,0.41,0.67,0.82,0.18,0.2,0.005,FALSE,0,Not Qualifying
080690016081,1,0.47,0.68,0.95,0.05,0.48,0,FALSE,0,Not Qualifying
080690016082,1,0.3,0.69,0.94,0.06,0.52,0.001,FALSE,0,Not Qualifying
080690016083,1,0.63,0.28,0.71,0.29,0.57,0.004,FALSE,0,Not Qualifying
080690017061,1,0.58,0.67,0.53,0.47,0.68,0.315,FALSE,0,Not Qualifying
080690017062,1,0.84,0.8,0.41,0.59,0.39,0.126,FALSE,0,Not Qualifying
080690017063,1,0.53,0,0.38,0.62,0.82,0.139,FALSE,0,Qualifying
080690017064,1,0.91,0.65,0.41,0.59,0.6,0.878,TRUE,0,Qualifying
080690017065,1,0.38,0,0.32,0.68,0.72,0.103,FALSE,0,Not Qualifying
080690017066,1,0.29,0.75,0.68,0.32,0.21,0.003,FALSE,0,Not Qualifying
080690017071,1,0.29,0.95,0.12,0.88,0.86,0.607,TRUE,0,Qualifying
080690017072,1,0.22,0.93,0.62,0.38,0.14,0.008,FALSE,0,Not Qualifying
080690017073,1,0.98,0.84,0.09,0.91,0.97,0.886,FALSE,0,Qualifying
080690017074,1,0.71,0.21,0.4,0.6,0.39,0.023,FALSE,0,Not Qualifying
080690017081,1,0.34,0.47,0.77,0.23,0.1,0,FALSE,0,Not Qualifying
080690017082,1,0.6,0.59,0.4,0.6,0.8,0.29,FALSE,0,Qualifying
080690017101,1,0.35,0.78,0.45,0.55,0.14,0.001,TRUE,0,Qualifying
080690017102,1,0.6,0.49,0.09,0.91,0.51,0.241,TRUE,0,Qualifying
080690017103,0,0.71,0.9,0.16,0.84,0.42,0.236,TRUE,0,Qualifying
080690017111,0,0.41,0.56,0.46,0.54,0.37,0.014,FALSE,0,Not Qualifying
080690017112,1,0.33,0.35,0.63,0.37,0.14,0.005,FALSE,0,Not Qualifying
080690017113,0,0.17,0,0.32,0.68,0.49,0.113,FALSE,0,Not Qualifying
080690017121,1,0.89,1,0.9,0.1,0.55,0.269,FALSE,0,Not Qualifying
080690017122,1,0.17,0,0.42,0.58,0.58,0.031,FALSE,0,Not Qualifying
080690017123,1,0.13,0,0.97,0.03,0.13,0,FALSE,0,Not Qualifying
080690017131,1,0.11,0.38,0.94,0.06,0.16,0,FALSE,0,Not Qualifying
080690017132,1,0.99,0,0.49,0.51,0.41,0.034,FALSE,0,Not Qualifying
080690017141,1,0.1,0,0.93,0.07,0.04,0,FALSE,0,Not Qualifying
080690017142,1,0.81,0.57,0.36,0.64,0.76,0.098,FALSE,0,Qualifying
080690017143,1,0,0,0.92,0.08,0,0,FALSE,0,Not Qualifying
080690017151,1,0.97,0.61,0.29,0.71,0.98,0.877,FALSE,0,Qualifying
080690017152,1,0.49,0.69,0.7,0.3,0.5,0.03,FALSE,0,Not Qualifying
080690018041,0,0.88,0.29,0.18,0.82,0.92,0.527,TRUE,0,Qualifying
080690018042,0,0.46,0.82,0.32,0.68,0.67,0.284,FALSE,0,Not Qualifying
080690018043,0,0,0.97,0.59,0.41,0.39,0.094,FALSE,0,Not Qualifying
080690018044,1,0.25,0.63,0.55,0.45,0.27,0.001,TRUE,0,Qualifying
080690018071,1,0.76,0.8,0.38,0.62,0.42,0.16,FALSE,0,Not Qualifying
080690018072,1,0.13,0.45,0.53,0.47,0.05,0,FALSE,0,Not Qualifying
080690018073,1,0.22,0.25,0.29,0.71,0.54,0.004,FALSE,0,Not Qualifying
080690018074,1,0.86,0.89,0.72,0.28,0.88,0.681,FALSE,0,Qualifying
080690018081,1,0.76,0,0.69,0.31,0.25,0.003,FALSE,0,Not Qualifying
080690018082,1,0.65,0.5,0.73,0.27,0.05,0,FALSE,0,Not Qualifying
080690018083,1,0.64,0.79,0.54,0.46,0.21,0,FALSE,0,Not Qualifying
080690018101,1,0.69,0.7,0.43,0.57,0.64,0.093,FALSE,0,Not Qualifying
080690018102,1,0.2,0.22,0.53,0.47,0.1,0,FALSE,0,Not Qualifying
080690018103,1,0.36,0.4,0.57,0.43,0.47,0.018,FALSE,0,Not Qualifying
080690018111,0,0.59,0,0.58,0.42,0.1,0.046,FALSE,0,Not Qualifying
080690018112,1,0.12,0,0.61,0.39,0.01,0,FALSE,0,Not Qualifying
080690018121,1,0.15,0.42,0.52,0.48,0.31,0.066,FALSE,0,Not Qualifying
080690018122,1,0,0.46,0.32,0.68,0.02,0.011,FALSE,0,Not Qualifying
080690018123,1,0.14,0,0.72,0.28,0,0,FALSE,0,Not Qualifying
080690018124,1,0.27,0.29,0.76,0.24,0.04,0,FALSE,0,Not Qualifying
080690018131,1,0.6,0.32,0.84,0.16,0.26,0.176,FALSE,0,Not Qualifying
080690018132,1,0.79,0.78,0.56,0.44,0.64,0.185,FALSE,0,Not Qualifying
080690019011,0,0.24,0.59,0.29,0.71,0.27,0.007,FALSE,0,Not Qualifying
080690019012,1,0.31,0.48,0.37,0.63,0.33,0.164,TRUE,0,Qualifying
080690019013,1,0.47,0.87,0.34,0.66,0.43,0.033,FALSE,0,Not Qualifying
080690019021,0,0.4,0,0.4,0.6,0.22,0.045,FALSE,0,Not Qualifying
080690019022,0,0.56,0.5,0.36,0.64,0.28,0.028,FALSE,0,Not Qualifying
080690019023,0,0.44,0.53,0.23,0.77,0.72,0.35,FALSE,0,Not Qualifying
080690019024,1,0.55,0.45,0.39,0.61,0.42,0.102,FALSE,0,Not Qualifying
080690019041,1,0.52,0,0.42,0.58,0.1,0.037,FALSE,0,Not Qualifying
080690019042,1,0.55,0.43,0.75,0.25,0.29,0.013,FALSE,0,Not Qualifying
080690019043,1,0.74,0.33,0.36,0.64,0.54,0.116,FALSE,0,Not Qualifying
080690019051,1,0.34,0.33,0.85,0.15,0.07,0,FALSE,0,Not Qualifying
080690020051,1,0.33,0.56,0.44,0.56,0.17,0.008,FALSE,0,Not Qualifying
080690020052,1,0.81,0.72,0.13,0.87,0.88,0.48,FALSE,0,Qualifying
080690020071,0,0.51,0.97,0.05,0.95,0.66,0.1,TRUE,0,Qualifying
080690020072,1,0.09,0.47,0.39,0.61,0.05,0.002,FALSE,0,Not Qualifying
080690020073,1,0.26,0.53,0.66,0.34,0.28,0.015,FALSE,0,Not Qualifying
080690020081,1,0.7,0.3,0.32,0.68,0.33,0.009,FALSE,0,Not Qualifying
080690020082,1,0.55,0,0.56,0.44,0.06,0.036,FALSE,0,Not Qualifying
080690020083,1,0.34,0.23,0.28,0.72,0.34,0.008,FALSE,0,Not Qualifying
080690020101,1,0.24,0.44,0.68,0.32,0.03,0,FALSE,0,Not Qualifying
080690020111,1,0.4,0.3,0.56,0.44,0.4,0.026,FALSE,0,Not Qualifying
080690020112,1,0.33,0.49,0.59,0.41,0.16,0.049,FALSE,0,Not Qualifying
080690020113,1,0.22,0,0.81,0.19,0.04,0.047,FALSE,0,Not Qualifying
080690020114,1,0,0.75,0.75,0.25,0.03,0,FALSE,0,Not Qualifying
080690023001,1,0.39,0.75,0.5,0.5,0.09,0,FALSE,0,Not Qualifying
080690023002,1,0.28,0.55,0.74,0.26,0.03,0,FALSE,0,Not Qualifying
080690024011,1,0.59,0,0.55,0.45,0.18,0.03,FALSE,0,Not Qualifying
080690024012,1,0.13,0,0.58,0.42,0.13,0.011,FALSE,0,Not Qualifying
080690024031,1,0.55,0.77,0.66,0.34,0.22,0.144,FALSE,0,Not Qualifying
080690024032,1,0,0,0.66,0.34,0.05,0.003,FALSE,0,Not Qualifying
080690024041,1,0.24,0.61,0.8,0.2,0.18,0.003,FALSE,0,Not Qualifying
080690025031,1,0.67,0,0.62,0.38,0.16,0.046,FALSE,0,Not Qualifying
080690025032,1,0.4,0.38,0.58,0.42,0.22,0.002,FALSE,0,Not Qualifying
080690025033,1,0.85,0.93,0.36,0.64,0.63,0.312,FALSE,0,Not Qualifying
080690025041,1,0.1,0,0.98,0.02,0,0,FALSE,0,Not Qualifying
080690025042,1,0.46,0,0.35,0.65,0.54,0.582,FALSE,0,Not Qualifying
080690025051,1,0.22,0.21,0.91,0.09,0.19,0,FALSE,0,Not Qualifying
080690025052,1,0,0,0.97,0.03,0.05,0.001,FALSE,0,Not Qualifying
080690025053,1,0.09,0.28,0.89,0.11,0.14,0,FALSE,0,Not Qualifying
080690025061,1,0.24,0.35,0.46,0.54,0.18,0.004,FALSE,0,Not Qualifying
080690025062,1,0.57,0.45,0.87,0.13,0.34,0.017,FALSE,0,Not Qualifying
080690025071,1,0.77,0.65,0.71,0.29,0.33,0.016,FALSE,0,Not Qualifying
080690025072,1,0.78,0.54,0.45,0.55,0.52,0.013,FALSE,0,Not Qualifying
080690025073,1,0,0,0.66,0.34,0.02,0.004,FALSE,0,Not Qualifying
080690025081,1,0.48,0.77,0.77,0.23,0.35,0,FALSE,0,Not Qualifying
080690025082,1,0.78,0.81,0.64,0.36,0.41,0.113,FALSE,0,Not Qualifying
080690025083,1,0.46,0.92,0.66,0.34,0.74,0.464,FALSE,0,Not Qualifying
080690026011,1,0.18,0.6,0.91,0.09,0.2,0,FALSE,0,Not Qualifying
080690026021,1,0,0,0.89,0.11,0.03,0.064,FALSE,0,Not Qualifying
080690026022,1,0.36,0.23,0.66,0.34,0.02,0,FALSE,0,Not Qualifying
080690026023,1,0.28,0,0.81,0.19,0.01,0,FALSE,0,Not Qualifying
080690027001,1,0.57,0.52,0.61,0.39,0.71,0.156,TRUE,0,Qualifying
080690027002,1,0.08,0,0.44,0.56,0.05,0.011,FALSE,0,Not Qualifying
080690027003,1,0.23,0.79,0.61,0.39,0.18,0.007,FALSE,0,Not Qualifying
080690027004,1,0.32,0.5,0.63,0.37,0.04,0,FALSE,0,Not Qualifying
080690028011,1,0.71,0.48,0.6,0.4,0.26,0.017,FALSE,0,Not Qualifying
080690028012,1,0,0,0.59,0.41,0.01,0.039,FALSE,0,Not Qualifying
080690028013,1,0.56,0.3,0.58,0.41,0.19,0.007,FALSE,0,Not Qualifying
080690028014,1,0.29,0.7,0.59,0.41,0.32,0.069,FALSE,0,Not Qualifying
080690028031,1,0.96,0.66,0.5,0.5,0.92,0.733,TRUE,1,Qualifying
080690028041,1,0.3,0,0.57,0.43,0.24,0.018,FALSE,0,Not Qualifying
080690028042,1,0.97,1,0.04,0.96,0.87,0.754,FALSE,0,Qualifying
080690028043,1,0.79,0.63,0.93,0.07,0.28,0.098,TRUE,0,Qualifying
080690028051,1,0.81,0,0.02,0.98,0.57,0.171,FALSE,0,Not Qualifying
080690028052,1,0.09,0,0.48,0.52,0.26,0,FALSE,0,Not Qualifying
080690028053,1,0.23,0,0.19,0.81,0.61,0.311,FALSE,0,Not Qualifying
080710001001,1,0.71,0.63,0.03,0.97,0.91,0.795,TRUE,1,Qualifying
080710001002,1,0.65,0.43,0.23,0.77,0.83,0.571,TRUE,1,Qualifying
080710001003,1,0.97,1,0.01,0.99,0.96,1,TRUE,1,Qualifying
080710002001,1,0.89,0.83,0.17,0.83,0.93,0.549,TRUE,0,Qualifying
080710002002,1,0.84,0.4,0.28,0.72,0.52,0.297,TRUE,0,Qualifying
080710002003,1,0.6,0.91,0.17,0.83,0.81,0.758,TRUE,0,Qualifying
080710003001,1,0.82,0.87,0.07,0.93,0.83,0.832,FALSE,0,Qualifying
080710003002,1,0.96,0.83,0.11,0.89,0.94,0.973,TRUE,0,Qualifying
080710003003,1,0.84,0,0.35,0.65,0.78,0.722,TRUE,0,Qualifying
080710004001,1,0.79,0,0.2,0.8,0.79,0.769,TRUE,1,Qualifying
080710004002,1,0.46,0,0.47,0.53,0.25,0.058,TRUE,1,Qualifying
080710004003,1,0.96,0.7,0.03,0.97,1,1,TRUE,1,Qualifying
080710005001,1,0.86,0.45,0.13,0.87,0.75,0.798,TRUE,1,Qualifying
080710005002,1,0.68,0.63,0.07,0.93,0.87,0.737,TRUE,1,Qualifying
080710008001,1,0.66,0.89,0.28,0.72,0.71,0.407,TRUE,1,Qualifying
080710008002,1,0.6,0.76,0.27,0.73,0.96,0.991,TRUE,1,Qualifying
080710008003,1,0.44,0,0.27,0.73,0.53,0.072,TRUE,1,Qualifying
080739617001,1,0.52,0,0.16,0.84,0.37,0.086,TRUE,1,Qualifying
080739617002,1,0.6,0.74,0.42,0.58,0.93,0.844,TRUE,1,Qualifying
080739617003,1,0.45,0.43,0.19,0.81,0.35,0.419,TRUE,1,Qualifying
080739618001,1,0.69,0.61,0.22,0.78,0.49,0.035,TRUE,1,Qualifying
080739618002,1,0.83,0.22,0.16,0.84,0.5,0.001,TRUE,1,Qualifying
080759659001,1,0.6,0.68,0.21,0.79,0.38,0.004,FALSE,0,Not Qualifying
080759660001,1,0.7,0.61,0.31,0.69,0.61,0.016,FALSE,0,Not Qualifying
080759660002,1,0.86,0.91,0.23,0.77,0.8,0.521,FALSE,0,Qualifying
080759661011,1,0.53,0,0.64,0.36,0.16,0.01,TRUE,1,Qualifying
080759661012,1,0.44,0,0.72,0.28,0.11,0,TRUE,1,Qualifying
080759661021,1,0.29,0.44,0.12,0.88,0.59,0.234,TRUE,1,Qualifying
080759661022,1,0.73,0,0.01,0.99,0.88,0.553,TRUE,1,Qualifying
080759661023,1,0.98,0.58,0.04,0.96,1,0.938,TRUE,1,Qualifying
080759661024,1,0.68,0.99,0.09,0.91,0.96,0.843,TRUE,1,Qualifying
080759662001,1,0.44,0.86,0.17,0.83,0.67,0.191,TRUE,0,Qualifying
080759662002,1,0.08,0,0.21,0.79,0.16,0.017,FALSE,0,Not Qualifying
080759662003,1,0.89,0.96,0.04,0.96,0.92,0.929,TRUE,0,Qualifying
080759663001,1,0.88,0,0.06,0.94,0.63,0.709,TRUE,0,Qualifying
080759663002,0,0.69,0,0.16,0.84,0.63,0.371,FALSE,0,Not Qualifying
080759663003,0,0.61,0,0.15,0.85,0.69,0.529,FALSE,0,Not Qualifying
080759663004,1,0.54,0.34,0.13,0.87,0.41,0.071,FALSE,0,Not Qualifying
080759664001,1,0.64,0.29,0.44,0.56,0.51,0,FALSE,0,Not Qualifying
080770002001,0,0.85,0.9,0.07,0.93,0.41,0.184,TRUE,1,Qualifying
080770002002,0,0.84,0.78,0.06,0.94,0.83,0.757,TRUE,1,Qualifying
080770003001,0,0.77,0.66,0.14,0.86,0.71,0.478,TRUE,1,Qualifying
080770003002,0,0.75,0,0.06,0.94,0.23,0.057,TRUE,1,Qualifying
080770004001,0,0.64,0.86,0.13,0.87,0.51,0.253,FALSE,0,Not Qualifying
080770004002,0,0.81,0,0.41,0.59,0.77,0.507,FALSE,0,Qualifying
080770004003,0,0.84,0.52,0.33,0.67,0.9,0.67,TRUE,0,Qualifying
080770004004,0,0.95,0,0.04,0.96,0.93,0.695,TRUE,0,Qualifying
080770005001,0,0.87,0.92,0.01,0.99,0.74,0.762,TRUE,1,Qualifying
080770005002,0,0.95,0.98,0.01,0.99,0.96,0.507,TRUE,1,Qualifying
080770006011,0,0.67,0.82,0.22,0.78,0.61,0.739,TRUE,0,Qualifying
080770006012,0,0.97,0.56,0,1,0.92,0.757,TRUE,0,Qualifying
080770006013,1,0.9,0.74,0.1,0.9,0.81,0.598,TRUE,0,Qualifying
080770006014,0,0.94,0,0.08,0.92,0.76,0.877,TRUE,0,Qualifying
080770006021,0,0.59,0.98,0.01,0.99,1,0.96,TRUE,1,Qualifying
080770006022,0,0.81,0.56,0.05,0.95,0.73,0.963,TRUE,1,Qualifying
080770006023,0,0.97,0.54,0.02,0.98,0.69,0.86,TRUE,1,Qualifying
080770006024,0,0.94,0.86,0.25,0.75,0.54,0.314,TRUE,1,Qualifying
080770006025,0,0.74,0.84,0.08,0.92,0.68,0.107,TRUE,1,Qualifying
080770007001,0,0.88,0.83,0.03,0.97,0.99,0.976,TRUE,1,Qualifying
080770007002,0,0.57,0.29,0.37,0.63,0.27,0.089,TRUE,1,Qualifying
080770007003,0,0.67,0.36,0.14,0.86,0.36,0.068,TRUE,1,Qualifying
080770008011,1,0.69,0.81,0.13,0.87,0.89,0.657,FALSE,0,Qualifying
080770008012,1,0.54,0.45,0.44,0.56,0.56,0.073,FALSE,0,Not Qualifying
080770008021,1,0.52,0.89,0.33,0.67,0.83,0.377,FALSE,0,Qualifying
080770008022,1,0.71,0.42,0.12,0.88,0.73,0.575,TRUE,0,Qualifying
080770009001,1,0.66,0.92,0.18,0.82,0.99,0.97,FALSE,0,Qualifying
080770009002,1,0.55,0.33,0.27,0.73,0.5,0,FALSE,0,Not Qualifying
080770010011,0,0.45,0.52,0.65,0.35,0.18,0.001,FALSE,0,Not Qualifying
080770010012,0,0.42,0,0.26,0.74,0.02,0.011,TRUE,0,Qualifying
080770010013,1,0.7,0.55,0.44,0.56,0.25,0.017,FALSE,0,Not Qualifying
080770010021,1,0.78,0.71,0.8,0.2,0.23,0.028,FALSE,0,Not Qualifying
080770010022,1,0.72,0.71,0.13,0.87,0.6,0.046,TRUE,0,Qualifying
080770010023,1,0.47,0.24,0.54,0.46,0.32,0.007,FALSE,0,Not Qualifying
080770010024,1,0,0,0.86,0.14,0.06,0.019,FALSE,0,Not Qualifying
080770011021,0,0.79,0.79,0.18,0.82,0.6,0.152,TRUE,0,Qualifying
080770011022,0,0.17,0.31,0.5,0.5,0.05,0.01,FALSE,0,Not Qualifying
080770011023,0,0.66,0.54,0.39,0.61,0.53,0.143,FALSE,0,Not Qualifying
080770011024,1,0.6,0.4,0.37,0.63,0.27,0.006,FALSE,0,Not Qualifying
080770011031,1,0,0,0.51,0.49,0.02,0.001,FALSE,0,Not Qualifying
080770011032,1,0.88,0,0.39,0.61,0.85,0.045,FALSE,0,Qualifying
080770011041,0,0.79,0.51,0.16,0.84,0.73,0.421,TRUE,0,Qualifying
080770011042,0,0.99,0.65,0.1,0.9,0.97,0.975,FALSE,0,Qualifying
080770011043,0,0.72,0.57,0.09,0.91,0.84,0.81,TRUE,0,Qualifying
080770011044,0,0.79,0,0.31,0.69,0.8,0.375,TRUE,0,Qualifying
080770012001,1,0.37,0.94,0.45,0.55,0.43,0.002,FALSE,0,Not Qualifying
080770012002,1,0.78,0.97,0.56,0.44,0.59,0.169,FALSE,0,Not Qualifying
080770013021,1,0.4,0.91,0.51,0.49,0.57,0.078,FALSE,0,Not Qualifying
080770013022,1,0,0.9,0.13,0.87,0.82,0.457,FALSE,0,Qualifying
080770013023,1,0,0.78,0.37,0.63,0.44,0.084,TRUE,0,Qualifying
080770013031,1,0.15,0,0.41,0.59,0.35,0.043,FALSE,0,Not Qualifying
080770013032,1,0.73,0.72,0.12,0.88,0.54,0.162,TRUE,0,Qualifying
080770013041,1,0.31,0.46,0.47,0.53,0.35,0.186,FALSE,0,Not Qualifying
080770013042,1,0.66,0.87,0.22,0.78,0.83,0.137,TRUE,0,Qualifying
080770013043,1,0.94,0.28,0.08,0.92,0.93,0.733,TRUE,0,Qualifying
080770013044,1,0.9,0,0.33,0.67,0.68,0.574,FALSE,0,Not Qualifying
080770014021,1,0.51,0,0.4,0.6,0.07,0.002,FALSE,0,Not Qualifying
080770014022,1,0,0.67,0.92,0.08,0.06,0,FALSE,0,Not Qualifying
080770014023,1,0.44,0.36,0.63,0.37,0.22,0,FALSE,0,Not Qualifying
080770014031,1,0.28,0.67,0.74,0.26,0.07,0,FALSE,0,Not Qualifying
080770014032,1,0.35,0.42,0.58,0.42,0.16,0.01,FALSE,0,Not Qualifying
080770014033,1,0.95,1,0.61,0.39,0.98,0.938,FALSE,0,Qualifying
080770014041,1,0.42,0,0.58,0.42,0.04,0.001,FALSE,0,Not Qualifying
080770014042,1,0.17,0.86,0.37,0.63,0.4,0.065,FALSE,0,Not Qualifying
080770014043,1,0.47,0.35,0.48,0.52,0.21,0.004,FALSE,0,Not Qualifying
080770014044,1,0.33,0,0.83,0.17,0,0,FALSE,0,Not Qualifying
080770015021,1,0,0.84,0.81,0.19,0.01,0,FALSE,0,Not Qualifying
080770015022,1,0.74,0.48,0.61,0.39,0.38,0.007,FALSE,0,Not Qualifying
080770015023,1,0.32,0.76,0.67,0.33,0.38,0.063,FALSE,0,Not Qualifying
080770015024,1,0.71,0.97,0.14,0.86,0.92,0.902,FALSE,0,Qualifying
080770015031,1,0,0.78,0.45,0.55,0.12,0.069,FALSE,0,Not Qualifying
